# Determined from bi-lateral trade flows; only includes trade between countries in different GCAM regions
GCAM_region_ID,GCAM_commodity,year,GrossExp_Mt,GrossImp_Mt
1,Corn,1971,18.953524,0
1,Corn,1972,21.9863041,0
1,Corn,1973,25.771124,0
1,Corn,1974,31.9051073,0
1,Corn,1975,35.1123161,0
1,Corn,1976,38.7763216,0
1,Corn,1977,44.6450661,0
1,Corn,1978,50.4741319,0
1,Corn,1979,52.9281392,0
1,Corn,1980,54.9820202,0
1,Corn,1981,54.4903995,0
1,Corn,1982,52.4218948,0
1,Corn,1983,48.7804286,0
1,Corn,1984,43.129179,0
1,Corn,1985,41.547561,0
1,Corn,1986,41.3238073,0
1,Corn,1987,42.9064749,0
1,Corn,1988,44.6269867,0
1,Corn,1989,47.886457299999996,0
1,Corn,1990,48.1114163,0
1,Corn,1991,46.9607715,0
1,Corn,1992,42.5804186,0
1,Corn,1993,43.8660222,0
1,Corn,1994,45.4084067,0
1,Corn,1995,45.3147187,0
1,Corn,1996,45.437534,0
1,Corn,1997,48.7934986,0
1,Corn,1998,46.4713036,0
1,Corn,1999,45.6325025,0
1,Corn,2000,46.9056841,0
1,Corn,2001,47.4096029,0
1,Corn,2002,46.8216616,0
1,Corn,2003,45.8996711,0
1,Corn,2004,47.9573637,0
1,Corn,2005,49.4957965,0
1,Corn,2006,51.7348499,0
1,Corn,2007,51.6080132,0
1,Corn,2008,53.0333176,0
1,Corn,2009,50.5460347,0
1,Corn,2010,45.3258185,0
1,Corn,2011,40.7015482,0
1,Corn,2012,36.9775606,0
1,Corn,2013,32.8843865,0
1,Corn,2014,29.8413859,0
1,DDGS and feedcakes,1971,0,-0
1,DDGS and feedcakes,1972,0,-0
1,DDGS and feedcakes,1973,0,-0
1,DDGS and feedcakes,1974,0,-0
1,DDGS and feedcakes,1975,0,-0
1,DDGS and feedcakes,1976,0,-0
1,DDGS and feedcakes,1977,0,-0
1,DDGS and feedcakes,1978,0,-0
1,DDGS and feedcakes,1979,0,-0
1,DDGS and feedcakes,1980,0,-0
1,DDGS and feedcakes,1981,0,-0
1,DDGS and feedcakes,1982,0,-0
1,DDGS and feedcakes,1983,0,-0
1,DDGS and feedcakes,1984,0,-0
1,DDGS and feedcakes,1985,0,-0
1,DDGS and feedcakes,1986,0,-0
1,DDGS and feedcakes,1987,0,-0
1,DDGS and feedcakes,1988,0,-0
1,DDGS and feedcakes,1989,0,-0
1,DDGS and feedcakes,1990,0,-0
1,DDGS and feedcakes,1991,0,-0
1,DDGS and feedcakes,1992,0,-0
1,DDGS and feedcakes,1993,0,-0
1,DDGS and feedcakes,1994,0,-0
1,DDGS and feedcakes,1995,0,-0
1,DDGS and feedcakes,1996,0,-0
1,DDGS and feedcakes,1997,0,-0
1,DDGS and feedcakes,1998,0,-0
1,DDGS and feedcakes,1999,0,-0
1,DDGS and feedcakes,2000,0,-0
1,DDGS and feedcakes,2001,0,-0
1,DDGS and feedcakes,2002,0,-0
1,DDGS and feedcakes,2003,0,-0
1,DDGS and feedcakes,2004,0,-0
1,DDGS and feedcakes,2005,0,-0
1,DDGS and feedcakes,2006,0,-0
1,DDGS and feedcakes,2007,0,-0
1,DDGS and feedcakes,2008,0,-0
1,DDGS and feedcakes,2009,0,-0
1,DDGS and feedcakes,2010,0,-0
1,DDGS and feedcakes,2011,0,-0
1,DDGS and feedcakes,2012,0,-0
1,DDGS and feedcakes,2013,0,-0
1,DDGS and feedcakes,2014,0,-0
1,FiberCrop,1971,0.9529924,0
1,FiberCrop,1972,1.1405698,0
1,FiberCrop,1973,1.2178189,0
1,FiberCrop,1974,1.2078621,0
1,FiberCrop,1975,1.3227717,0
1,FiberCrop,1976,1.3857048,0
1,FiberCrop,1977,1.4785391,0
1,FiberCrop,1978,1.7544532,0
1,FiberCrop,1979,1.8865425,0
1,FiberCrop,1980,1.9767373,0
1,FiberCrop,1981,1.8680835,0
1,FiberCrop,1982,1.7963777,0
1,FiberCrop,1983,1.5412016,0
1,FiberCrop,1984,1.3566439,0
1,FiberCrop,1985,1.2408069,0
1,FiberCrop,1986,1.2581647,0
1,FiberCrop,1987,1.2851724,0
1,FiberCrop,1988,1.401018,0
1,FiberCrop,1989,1.5852667,0
1,FiberCrop,1990,1.6867403,0
1,FiberCrop,1991,1.7310564,0
1,FiberCrop,1992,1.8169231,0
1,FiberCrop,1993,1.9412267,0
1,FiberCrop,1994,1.9354359,0
1,FiberCrop,1995,1.9800866,0
1,FiberCrop,1996,2.0095356,0
1,FiberCrop,1997,1.7002933,0
1,FiberCrop,1998,1.5230197,0
1,FiberCrop,1999,1.5910536,0
1,FiberCrop,2000,1.6429245,0
1,FiberCrop,2001,1.8791284,0
1,FiberCrop,2002,2.3999337,0
1,FiberCrop,2003,2.826615,0
1,FiberCrop,2004,3.2472632,0
1,FiberCrop,2005,3.5457311,0
1,FiberCrop,2006,3.7452292,0
1,FiberCrop,2007,3.6005035,0
1,FiberCrop,2008,3.5052128,0
1,FiberCrop,2009,3.2314621,0
1,FiberCrop,2010,3.0379071,0
1,FiberCrop,2011,2.8462952,0
1,FiberCrop,2012,2.8887227,0
1,FiberCrop,2013,2.8013151,0
1,FiberCrop,2014,2.7943491,0
1,FodderGrass,1971,0,-0
1,FodderGrass,1972,0,-0
1,FodderGrass,1973,0,-0
1,FodderGrass,1974,0,-0
1,FodderGrass,1975,0,-0
1,FodderGrass,1976,0,-0
1,FodderGrass,1977,0,-0
1,FodderGrass,1978,0,-0
1,FodderGrass,1979,0,-0
1,FodderGrass,1980,0,-0
1,FodderGrass,1981,0,-0
1,FodderGrass,1982,0,-0
1,FodderGrass,1983,0,-0
1,FodderGrass,1984,0,-0
1,FodderGrass,1985,0,-0
1,FodderGrass,1986,0,-0
1,FodderGrass,1987,0,-0
1,FodderGrass,1988,0,-0
1,FodderGrass,1989,0,-0
1,FodderGrass,1990,0,-0
1,FodderGrass,1991,0,-0
1,FodderGrass,1992,0,-0
1,FodderGrass,1993,0,-0
1,FodderGrass,1994,0,-0
1,FodderGrass,1995,0,-0
1,FodderGrass,1996,0,-0
1,FodderGrass,1997,0,-0
1,FodderGrass,1998,0,-0
1,FodderGrass,1999,0,-0
1,FodderGrass,2000,0,-0
1,FodderGrass,2001,0,-0
1,FodderGrass,2002,0,-0
1,FodderGrass,2003,0,-0
1,FodderGrass,2004,0,-0
1,FodderGrass,2005,0,-0
1,FodderGrass,2006,0,-0
1,FodderGrass,2007,0,-0
1,FodderGrass,2008,0,-0
1,FodderGrass,2009,0,-0
1,FodderGrass,2010,0,-0
1,FodderGrass,2011,0,-0
1,FodderGrass,2012,0,-0
1,FodderGrass,2013,0,-0
1,FodderGrass,2014,0,-0
1,FodderHerb,1971,23.8639616,0
1,FodderHerb,1972,24.2203682,0
1,FodderHerb,1973,26.1706295,0
1,FodderHerb,1974,24.7165704,0
1,FodderHerb,1975,23.1560624,0
1,FodderHerb,1976,22.1511767,0
1,FodderHerb,1977,22.2531238,0
1,FodderHerb,1978,21.0956056,0
1,FodderHerb,1979,21.9776185,0
1,FodderHerb,1980,22.5516788,0
1,FodderHerb,1981,22.0435359,0
1,FodderHerb,1982,21.4907884,0
1,FodderHerb,1983,25.8570077,0
1,FodderHerb,1984,28.764363,0
1,FodderHerb,1985,30.8621715,0
1,FodderHerb,1986,33.4007073,0
1,FodderHerb,1987,37.528897,0
1,FodderHerb,1988,40.5301513,0
1,FodderHerb,1989,44.5065179,0
1,FodderHerb,1990,51.2801949,0
1,FodderHerb,1991,61.2415638,0
1,FodderHerb,1992,70.528899,0
1,FodderHerb,1993,78.8700322,0
1,FodderHerb,1994,87.95704,0
1,FodderHerb,1995,88.187497,0
1,FodderHerb,1996,88.9839156,0
1,FodderHerb,1997,92.0398853,0
1,FodderHerb,1998,98.2743315,0
1,FodderHerb,1999,102.0109996,0
1,FodderHerb,2000,105.1188106,0
1,FodderHerb,2001,106.8683123,0
1,FodderHerb,2002,108.2197754,0
1,FodderHerb,2003,106.9791688,0
1,FodderHerb,2004,105.3821353,0
1,FodderHerb,2005,104.7940533,0
1,FodderHerb,2006,105.0641643,0
1,FodderHerb,2007,103.42355,0
1,FodderHerb,2008,101.2407385,0
1,FodderHerb,2009,99.9346264,0
1,FodderHerb,2010,98.3089518,0
1,FodderHerb,2011,95.5085518,0
1,FodderHerb,2012,93.8114389,0
1,FodderHerb,2013,93.0713883,0
1,FodderHerb,2014,93.0141491,0
1,MiscCrop,1971,0,2.8663854
1,MiscCrop,1972,0,2.901909
1,MiscCrop,1973,0,2.8180589
1,MiscCrop,1974,0,2.6160357
1,MiscCrop,1975,0,2.4843586
1,MiscCrop,1976,0,2.6476731
1,MiscCrop,1977,0,2.9919915
1,MiscCrop,1978,0,2.9550588
1,MiscCrop,1979,0,3.2487505
1,MiscCrop,1980,0,3.8731487000000002
1,MiscCrop,1981,0,4.3882823
1,MiscCrop,1982,0,5.7511744
1,MiscCrop,1983,0,7.4377885
1,MiscCrop,1984,0,9.3951298
1,MiscCrop,1985,0,10.8073183
1,MiscCrop,1986,0,11.3513131
1,MiscCrop,1987,0,11.0364309
1,MiscCrop,1988,0,11.2402967
1,MiscCrop,1989,0,10.1378089
1,MiscCrop,1990,0,8.9258052
1,MiscCrop,1991,0,8.7292185
1,MiscCrop,1992,0,8.4386536
1,MiscCrop,1993,0,7.4356121
1,MiscCrop,1994,0,7.5031307
1,MiscCrop,1995,0,7.8301792
1,MiscCrop,1996,0,8.0540792
1,MiscCrop,1997,0,8.6978735
1,MiscCrop,1998,0,9.6814308
1,MiscCrop,1999,0,10.0836205
1,MiscCrop,2000,0,10.4612286
1,MiscCrop,2001,0,11.1329884
1,MiscCrop,2002,0,11.4433126
1,MiscCrop,2003,0,12.1722494
1,MiscCrop,2004,0,13.3448556
1,MiscCrop,2005,0,14.8545718
1,MiscCrop,2006,0,15.537808
1,MiscCrop,2007,0,16.1546738
1,MiscCrop,2008,0,16.3841712
1,MiscCrop,2009,0,15.9273557
1,MiscCrop,2010,0,15.3923083
1,MiscCrop,2011,0,15.1815852
1,MiscCrop,2012,0,15.0185086
1,MiscCrop,2013,0,14.8002991
1,MiscCrop,2014,0,15.0230475
1,OilCrop,1971,16.7117152,0
1,OilCrop,1972,18.2120503,0
1,OilCrop,1973,18.4090663,0
1,OilCrop,1974,19.1646733,0
1,OilCrop,1975,20.1424393,0
1,OilCrop,1976,22.2087259,0
1,OilCrop,1977,24.3070186,0
1,OilCrop,1978,27.2421214,0
1,OilCrop,1979,29.1890909,0
1,OilCrop,1980,31.745664,0
1,OilCrop,1981,32.328623,0
1,OilCrop,1982,31.6274416,0
1,OilCrop,1983,29.9931033,0
1,OilCrop,1984,29.5730945,0
1,OilCrop,1985,28.5836911,0
1,OilCrop,1986,27.3977626,0
1,OilCrop,1987,26.2068344,0
1,OilCrop,1988,25.6288418,0
1,OilCrop,1989,24.4669271,0
1,OilCrop,1990,23.8416382,0
1,OilCrop,1991,23.4184117,0
1,OilCrop,1992,23.5695475,0
1,OilCrop,1993,24.9517804,0
1,OilCrop,1994,26.2622815,0
1,OilCrop,1995,27.211807,0
1,OilCrop,1996,27.9328011,0
1,OilCrop,1997,29.3172101,0
1,OilCrop,1998,30.2481189,0
1,OilCrop,1999,31.4517416,0
1,OilCrop,2000,31.9936244,0
1,OilCrop,2001,33.5471237,0
1,OilCrop,2002,33.7005387,0
1,OilCrop,2003,33.1513378,0
1,OilCrop,2004,32.6293697,0
1,OilCrop,2005,33.1127577,0
1,OilCrop,2006,34.0938117,0
1,OilCrop,2007,37.6641818,0
1,OilCrop,2008,41.6709821,0
1,OilCrop,2009,42.7425867,0
1,OilCrop,2010,44.8931351,0
1,OilCrop,2011,43.63962,0
1,OilCrop,2012,46.4582564,0
1,OilCrop,2013,45.9153927,0
1,OilCrop,2014,49.6040875,0
1,OtherGrain,1971,5.0880819,0
1,OtherGrain,1972,5.9796806,0
1,OtherGrain,1973,6.2436372,0
1,OtherGrain,1974,6.7956524,0
1,OtherGrain,1975,7.2665698,0
1,OtherGrain,1976,6.7882774,0
1,OtherGrain,1977,6.6834377,0
1,OtherGrain,1978,7.2990246,0
1,OtherGrain,1979,7.8780186,0
1,OtherGrain,1980,7.9237192,0
1,OtherGrain,1981,7.9457735,0
1,OtherGrain,1982,8.2849491,0
1,OtherGrain,1983,7.7012495,0
1,OtherGrain,1984,6.5349344,0
1,OtherGrain,1985,6.3655715,0
1,OtherGrain,1986,6.5167506,0
1,OtherGrain,1987,6.4999278,0
1,OtherGrain,1988,6.5420204,0
1,OtherGrain,1989,6.7215589,0
1,OtherGrain,1990,7.0756528,0
1,OtherGrain,1991,6.7970982,0
1,OtherGrain,1992,5.9127575,0
1,OtherGrain,1993,5.4735785,0
1,OtherGrain,1994,5.2913857,0
1,OtherGrain,1995,4.396324,0
1,OtherGrain,1996,3.8879449,0
1,OtherGrain,1997,3.9796763,0
1,OtherGrain,1998,4.0950426,0
1,OtherGrain,1999,4.1841361,0
1,OtherGrain,2000,4.2165477,0
1,OtherGrain,2001,4.3881335,0
1,OtherGrain,2002,4.0263614,0
1,OtherGrain,2003,3.6925816,0
1,OtherGrain,2004,3.4440796,0
1,OtherGrain,2005,3.4839993,0
1,OtherGrain,2006,3.2244659,0
1,OtherGrain,2007,2.92245,0
1,OtherGrain,2008,2.5480472,0
1,OtherGrain,2009,2.1551981,0
1,OtherGrain,2010,1.2242832,0
1,OtherGrain,2011,0.5681507,0
1,OtherGrain,2012,0.1848749,0
1,OtherGrain,2013,0,0.2802717
1,OtherGrain,2014,0,0.6250138
1,PalmFruit,1971,0,1.5047043
1,PalmFruit,1972,0,1.3378201
1,PalmFruit,1973,0,1.2883848
1,PalmFruit,1974,0,1.2449344
1,PalmFruit,1975,0,1.1159133
1,PalmFruit,1976,0,0.9970079
1,PalmFruit,1977,0,1.0224145
1,PalmFruit,1978,0,0.9595567
1,PalmFruit,1979,0,0.8887482
1,PalmFruit,1980,0,0.8483118
1,PalmFruit,1981,0,0.8563929
1,PalmFruit,1982,0,0.8357869
1,PalmFruit,1983,0,0.8845169
1,PalmFruit,1984,0,0.9511855
1,PalmFruit,1985,0,1.0143566
1,PalmFruit,1986,0,1.0259372
1,PalmFruit,1987,0,1.02793
1,PalmFruit,1988,0,1.0108585
1,PalmFruit,1989,0,0.9377014
1,PalmFruit,1990,0,0.9163448
1,PalmFruit,1991,0,0.8965435
1,PalmFruit,1992,0,0.91781
1,PalmFruit,1993,0,0.891889
1,PalmFruit,1994,0,0.89337
1,PalmFruit,1995,0,0.9010928
1,PalmFruit,1996,0,0.9165608
1,PalmFruit,1997,0,0.886961
1,PalmFruit,1998,0,0.9191359
1,PalmFruit,1999,0,0.9547326
1,PalmFruit,2000,0,0.9496206
1,PalmFruit,2001,0,0.9317829
1,PalmFruit,2002,0,0.9913899
1,PalmFruit,2003,0,1.036037
1,PalmFruit,2004,0,1.144038
1,PalmFruit,2005,0,1.2685516
1,PalmFruit,2006,0,1.4464225
1,PalmFruit,2007,0,1.5842666
1,PalmFruit,2008,0,1.7122198
1,PalmFruit,2009,0,1.7778633
1,PalmFruit,2010,0,1.8096515
1,PalmFruit,2011,0,1.8151608
1,PalmFruit,2012,0,1.8158639
1,PalmFruit,2013,0,1.8049706
1,PalmFruit,2014,0,1.7777179
1,Pasture,1971,0,-0
1,Pasture,1972,0,-0
1,Pasture,1973,0,-0
1,Pasture,1974,0,-0
1,Pasture,1975,0,-0
1,Pasture,1976,0,-0
1,Pasture,1977,0,-0
1,Pasture,1978,0,-0
1,Pasture,1979,0,-0
1,Pasture,1980,0,-0
1,Pasture,1981,0,-0
1,Pasture,1982,0,-0
1,Pasture,1983,0,-0
1,Pasture,1984,0,-0
1,Pasture,1985,0,-0
1,Pasture,1986,0,-0
1,Pasture,1987,0,-0
1,Pasture,1988,0,-0
1,Pasture,1989,0,-0
1,Pasture,1990,0,-0
1,Pasture,1991,0,-0
1,Pasture,1992,0,-0
1,Pasture,1993,0,-0
1,Pasture,1994,0,-0
1,Pasture,1995,0,-0
1,Pasture,1996,0,-0
1,Pasture,1997,0,-0
1,Pasture,1998,0,-0
1,Pasture,1999,0,-0
1,Pasture,2000,0,-0
1,Pasture,2001,0,-0
1,Pasture,2002,0,-0
1,Pasture,2003,0,-0
1,Pasture,2004,0,-0
1,Pasture,2005,0,-0
1,Pasture,2006,0,-0
1,Pasture,2007,0,-0
1,Pasture,2008,0,-0
1,Pasture,2009,0,-0
1,Pasture,2010,0,-0
1,Pasture,2011,0,-0
1,Pasture,2012,0,-0
1,Pasture,2013,0,-0
1,Pasture,2014,0,-0
1,Residue,1971,0,-0
1,Residue,1972,0,-0
1,Residue,1973,0,-0
1,Residue,1974,0,-0
1,Residue,1975,0,-0
1,Residue,1976,0,-0
1,Residue,1977,0,-0
1,Residue,1978,0,-0
1,Residue,1979,0,-0
1,Residue,1980,0,-0
1,Residue,1981,0,-0
1,Residue,1982,0,-0
1,Residue,1983,0,-0
1,Residue,1984,0,-0
1,Residue,1985,0,-0
1,Residue,1986,0,-0
1,Residue,1987,0,-0
1,Residue,1988,0,-0
1,Residue,1989,0,-0
1,Residue,1990,0,-0
1,Residue,1991,0,-0
1,Residue,1992,0,-0
1,Residue,1993,0,-0
1,Residue,1994,0,-0
1,Residue,1995,0,-0
1,Residue,1996,0,-0
1,Residue,1997,0,-0
1,Residue,1998,0,-0
1,Residue,1999,0,-0
1,Residue,2000,0,-0
1,Residue,2001,0,-0
1,Residue,2002,0,-0
1,Residue,2003,0,-0
1,Residue,2004,0,-0
1,Residue,2005,0,-0
1,Residue,2006,0,-0
1,Residue,2007,0,-0
1,Residue,2008,0,-0
1,Residue,2009,0,-0
1,Residue,2010,0,-0
1,Residue,2011,0,-0
1,Residue,2012,0,-0
1,Residue,2013,0,-0
1,Residue,2014,0,-0
1,Rice,1971,2.2636997,0
1,Rice,1972,2.2509122,0
1,Rice,1973,2.3243364,0
1,Rice,1974,2.4985023,0
1,Rice,1975,2.5428323,0
1,Rice,1976,2.7181039,0
1,Rice,1977,2.8901259,0
1,Rice,1978,3.1395089,0
1,Rice,1979,3.4580195,0
1,Rice,1980,3.5092193,0
1,Rice,1981,3.5015457,0
1,Rice,1982,3.3377754,0
1,Rice,1983,3.0967704,0
1,Rice,1984,2.8340623,0
1,Rice,1985,2.7904848,0
1,Rice,1986,2.6930565,0
1,Rice,1987,2.8979203,0
1,Rice,1988,2.952452,0
1,Rice,1989,2.9324946,0
1,Rice,1990,2.8719876,0
1,Rice,1991,2.95299,0
1,Rice,1992,2.9312553,0
1,Rice,1993,3.1041081,0
1,Rice,1994,3.303477,0
1,Rice,1995,3.2444611,0
1,Rice,1996,3.3046345,0
1,Rice,1997,3.3432365,0
1,Rice,1998,3.2360646,0
1,Rice,1999,3.0326328,0
1,Rice,2000,3.3339517,0
1,Rice,2001,3.5639301,0
1,Rice,2002,3.5419691,0
1,Rice,2003,3.800793,0
1,Rice,2004,4.0399904,0
1,Rice,2005,3.9001611,0
1,Rice,2006,3.8160284,0
1,Rice,2007,3.78538,0
1,Rice,2008,3.729094,0
1,Rice,2009,3.6485236,0
1,Rice,2010,3.7091249,0
1,Rice,2011,3.5922995,0
1,Rice,2012,3.6381294,0
1,Rice,2013,3.4671461,0
1,Rice,2014,3.4993022,0
1,RootTuber,1971,0,0.2046698
1,RootTuber,1972,0,0.1870636
1,RootTuber,1973,0,0.1244655
1,RootTuber,1974,0.0596369,0
1,RootTuber,1975,0.157957,0
1,RootTuber,1976,0.2028341,0
1,RootTuber,1977,0.2968035,0
1,RootTuber,1978,0.3279502,0
1,RootTuber,1979,0.1856316,0
1,RootTuber,1980,0.1072151,0
1,RootTuber,1981,0.0840361,0
1,RootTuber,1982,0.0221836,0
1,RootTuber,1983,0,0.0652787
1,RootTuber,1984,0,0.0746034
1,RootTuber,1985,0,0.0910543
1,RootTuber,1986,0,0.130803
1,RootTuber,1987,0,0.2864406
1,RootTuber,1988,0,0.3843692
1,RootTuber,1989,0,0.4538025
1,RootTuber,1990,0,0.5167311
1,RootTuber,1991,0,0.5180391
1,RootTuber,1992,0,0.3067462
1,RootTuber,1993,0,0.1249467
1,RootTuber,1994,0,0.0445254
1,RootTuber,1995,0.0383879,0
1,RootTuber,1996,0.0154548,0
1,RootTuber,1997,0,0.0149571
1,RootTuber,1998,0,0.0886209
1,RootTuber,1999,0,0.1734409
1,RootTuber,2000,0,0.3383077
1,RootTuber,2001,0,0.5614906
1,RootTuber,2002,0,0.8433891
1,RootTuber,2003,0,1.0462935
1,RootTuber,2004,0,1.1227297
1,RootTuber,2005,0,1.0631315
1,RootTuber,2006,0,0.9055992
1,RootTuber,2007,0,0.8186984
1,RootTuber,2008,0,0.6936831
1,RootTuber,2009,0,0.6253961
1,RootTuber,2010,0,0.5872349
1,RootTuber,2011,0,0.5541239
1,RootTuber,2012,0,0.4763684
1,RootTuber,2013,0,0.4564794
1,RootTuber,2014,0,0.4585649
1,Scavenging_Other,1971,0,-0
1,Scavenging_Other,1972,0,-0
1,Scavenging_Other,1973,0,-0
1,Scavenging_Other,1974,0,-0
1,Scavenging_Other,1975,0,-0
1,Scavenging_Other,1976,0,-0
1,Scavenging_Other,1977,0,-0
1,Scavenging_Other,1978,0,-0
1,Scavenging_Other,1979,0,-0
1,Scavenging_Other,1980,0,-0
1,Scavenging_Other,1981,0,-0
1,Scavenging_Other,1982,0,-0
1,Scavenging_Other,1983,0,-0
1,Scavenging_Other,1984,0,-0
1,Scavenging_Other,1985,0,-0
1,Scavenging_Other,1986,0,-0
1,Scavenging_Other,1987,0,-0
1,Scavenging_Other,1988,0,-0
1,Scavenging_Other,1989,0,-0
1,Scavenging_Other,1990,0,-0
1,Scavenging_Other,1991,0,-0
1,Scavenging_Other,1992,0,-0
1,Scavenging_Other,1993,0,-0
1,Scavenging_Other,1994,0,-0
1,Scavenging_Other,1995,0,-0
1,Scavenging_Other,1996,0,-0
1,Scavenging_Other,1997,0,-0
1,Scavenging_Other,1998,0,-0
1,Scavenging_Other,1999,0,-0
1,Scavenging_Other,2000,0,-0
1,Scavenging_Other,2001,0,-0
1,Scavenging_Other,2002,0,-0
1,Scavenging_Other,2003,0,-0
1,Scavenging_Other,2004,0,-0
1,Scavenging_Other,2005,0,-0
1,Scavenging_Other,2006,0,-0
1,Scavenging_Other,2007,0,-0
1,Scavenging_Other,2008,0,-0
1,Scavenging_Other,2009,0,-0
1,Scavenging_Other,2010,0,-0
1,Scavenging_Other,2011,0,-0
1,Scavenging_Other,2012,0,-0
1,Scavenging_Other,2013,0,-0
1,Scavenging_Other,2014,0,-0
1,SugarCrop,1971,0,6.7650306
1,SugarCrop,1972,0,6.9894531
1,SugarCrop,1973,0,6.6355855
1,SugarCrop,1974,0,6.5203485
1,SugarCrop,1975,0,6.6064865
1,SugarCrop,1976,0,6.2499136
1,SugarCrop,1977,0,5.9098743
1,SugarCrop,1978,0,5.6913346
1,SugarCrop,1979,0,5.3103078
1,SugarCrop,1980,0,4.5259573
1,SugarCrop,1981,0,4.2498761
1,SugarCrop,1982,0,3.9379469
1,SugarCrop,1983,0,3.902831
1,SugarCrop,1984,0,3.5074881
1,SugarCrop,1985,0,3.1245248
1,SugarCrop,1986,0,2.6812439
1,SugarCrop,1987,0,2.2445096
1,SugarCrop,1988,0,1.9207051
1,SugarCrop,1989,0,1.8437401
1,SugarCrop,1990,0,1.9640515
1,SugarCrop,1991,0,2.0423019
1,SugarCrop,1992,0,2.1047647
1,SugarCrop,1993,0,2.140947
1,SugarCrop,1994,0,2.4932945
1,SugarCrop,1995,0,2.9098561
1,SugarCrop,1996,0,3.1399502
1,SugarCrop,1997,0,3.1815449
1,SugarCrop,1998,0,3.1881236
1,SugarCrop,1999,0,2.929703
1,SugarCrop,2000,0,2.6479287
1,SugarCrop,2001,0,2.6237007
1,SugarCrop,2002,0,2.7405107
1,SugarCrop,2003,0,3.0216249
1,SugarCrop,2004,0,3.3928421
1,SugarCrop,2005,0,3.3978023
1,SugarCrop,2006,0,3.4953655
1,SugarCrop,2007,0,3.5908282
1,SugarCrop,2008,0,3.5682514
1,SugarCrop,2009,0,3.5767532
1,SugarCrop,2010,0,3.8122539
1,SugarCrop,2011,0,3.8743521
1,SugarCrop,2012,0,3.9487726
1,SugarCrop,2013,0,4.0188989
1,SugarCrop,2014,0,3.9524698
1,Wheat,1971,21.0636062,0
1,Wheat,1972,23.6019904,0
1,Wheat,1973,26.2152525,0
1,Wheat,1974,28.561994,0
1,Wheat,1975,29.0853969,0
1,Wheat,1976,28.5106752,0
1,Wheat,1977,30.3150432,0
1,Wheat,1978,31.1949306,0
1,Wheat,1979,34.1191679,0
1,Wheat,1980,37.9012689,0
1,Wheat,1981,38.8108739,0
1,Wheat,1982,40.0628981,0
1,Wheat,1983,37.9820936,0
1,Wheat,1984,34.4706239,0
1,Wheat,1985,32.1847748,0
1,Wheat,1986,32.5226624,0
1,Wheat,1987,31.639632,0
1,Wheat,1988,31.7837365,0
1,Wheat,1989,31.8811831,0
1,Wheat,1990,33.5229054,0
1,Wheat,1991,32.2778271,0
1,Wheat,1992,30.2082043,0
1,Wheat,1993,31.1112583,0
1,Wheat,1994,31.2301686,0
1,Wheat,1995,28.8294423,0
1,Wheat,1996,26.8400207,0
1,Wheat,1997,26.5714157,0
1,Wheat,1998,25.5006452,0
1,Wheat,1999,24.0887254,0
1,Wheat,2000,24.1071221,0
1,Wheat,2001,24.4413226,0
1,Wheat,2002,25.3582237,0
1,Wheat,2003,25.6410058,0
1,Wheat,2004,25.6391337,0
1,Wheat,2005,27.4216367,0
1,Wheat,2006,27.5806808,0
1,Wheat,2007,25.2368846,0
1,Wheat,2008,24.5962068,0
1,Wheat,2009,25.8951196,0
1,Wheat,2010,23.8539144,0
1,Wheat,2011,22.8775725,0
1,Wheat,2012,23.4949719,0
1,Wheat,2013,23.0336358,0
1,Wheat,2014,21.5184399,0
2,Corn,1971,0.063235,0
2,Corn,1972,0.046979,0
2,Corn,1973,0.0759979,0
2,Corn,1974,0.1055717,0
2,Corn,1975,0.1030674,0
2,Corn,1976,0.0639563,0
2,Corn,1977,0.0710971,0
2,Corn,1978,0,0.0257954
2,Corn,1979,0,0.074458
2,Corn,1980,0,0.1035194
2,Corn,1981,0,0.082049
2,Corn,1982,0,0.1675949
2,Corn,1983,0,0.1243968
2,Corn,1984,0,0.0640814
2,Corn,1985,3.852e-4,0
2,Corn,1986,0.0036447,0
2,Corn,1987,0.0843197,0
2,Corn,1988,0.1415839,0
2,Corn,1989,0.107426,0
2,Corn,1990,0,0.0154794
2,Corn,1991,0,0.0546476
2,Corn,1992,0,0.1959824
2,Corn,1993,0,0.2424975
2,Corn,1994,0,0.2239103
2,Corn,1995,0,0.3961114
2,Corn,1996,0,0.4736818
2,Corn,1997,0,0.3786796
2,Corn,1998,0,0.4838294
2,Corn,1999,0,0.6008466
2,Corn,2000,0,0.3681887
2,Corn,2001,0,0.3432197
2,Corn,2002,0,0.4152778
2,Corn,2003,0,0.3689896
2,Corn,2004,0,0.3293654
2,Corn,2005,0,0.3550951
2,Corn,2006,0,0.3767821
2,Corn,2007,0,0.6304849
2,Corn,2008,0,0.6272376
2,Corn,2009,0,0.6489502
2,Corn,2010,0,0.6366469
2,Corn,2011,0,0.577313
2,Corn,2012,0,0.2619782
2,Corn,2013,0,0.2322386
2,Corn,2014,0,0.1999869
2,DDGS and feedcakes,1971,0,-0
2,DDGS and feedcakes,1972,0,-0
2,DDGS and feedcakes,1973,0,-0
2,DDGS and feedcakes,1974,0,-0
2,DDGS and feedcakes,1975,0,-0
2,DDGS and feedcakes,1976,0,-0
2,DDGS and feedcakes,1977,0,-0
2,DDGS and feedcakes,1978,0,-0
2,DDGS and feedcakes,1979,0,-0
