# Calculate primary agricultural good mass balances by GCAM region, commodity and year
# Adjusts global and regional net exports to remove net negative other uses
GCAM_region_ID,GCAM_commodity,year,Prod_Mt,NetExp_Mt,Supply_Mt,Food_Mt,Feed_Mt,Biofuels_Mt,OtherUses_Mt
1,Corn,1971,133.4025884,18.953524,114.4490644,1.5347348,85.251113899999993,0,27.6632157
1,Corn,1972,133.4709444,21.9863041,111.4846403,1.5114354,85.7352537,0,24.2379511
1,Corn,1973,142.1771088,25.771124,116.4059848,1.514965,86.6446462,0,28.2463737
1,Corn,1974,145.5101734,31.9051073,113.6050661,1.5562714,87.79089,0,24.2579047
1,Corn,1975,150.2676998,35.1123161,115.1553837,1.6473982,88.3058512,0,25.2021343
1,Corn,1976,158.4283364,38.7763216,119.6520148,1.7404454,89.7676178,0,28.1439516
1,Corn,1977,174.9074068,44.6450661,130.2623407,1.8388804,91.6266195,0,36.7968408
1,Corn,1978,178.9217202,50.4741319,128.4475883,1.932849,94.2711817,0,32.2435577
1,Corn,1979,188.2517904,52.9281392,135.3236512,2.0239426,95.2531906,0,38.046518
1,Corn,1980,197.068529,54.9820202,142.0865088,2.0888096,95.549085,0,44.4486142
1,Corn,1981,181.285438,54.4903995,126.7950385,2.18513,95.4721366,0,29.1377719
1,Corn,1982,179.966269,52.4218948,127.5443742,2.3109182,94.2977243,0,30.9357317
1,Corn,1983,191.378185,48.7804286,142.5977564,2.4739604,92.2099785,0,47.9138175
1,Corn,1984,191.891738,43.129179,148.762559,2.691946,91.7491989,0,54.3214141
1,Corn,1985,186.318294,41.547561,144.770733,2.9801924,92.3719549,0,49.4185857
1,Corn,1986,190.181988,41.3238073,148.8581807,3.2345754,94.2463916,0,51.3772137
1,Corn,1987,189.546812,42.9064749,146.6403371,3.4626874,96.69464,0,46.4830097
1,Corn,1988,184.86531,44.6269867,140.2383233,3.6595478,98.6267246,0,37.9520509
1,Corn,1989,181.206104,47.886457299999996,133.3196467,3.8005164,100.7475407,0,28.7715895
1,Corn,1990,193.216792,48.1114163,145.1053757,3.8578744,103.536196,0,37.7113054
1,Corn,1991,200.4699236,46.9607715,153.5091521,3.9090998,104.8432466,0,44.7568057
1,Corn,1992,213.4609296,42.5804186,170.880511,3.9284918,107.345974,0,59.6060452
1,Corn,1993,210.8246336,43.8660222,166.9586114,3.9426778,108.9159049,10.3230419,43.7769868
1,Corn,1994,219.8077336,45.4084067,174.3993269,3.9475002,110.2780959,11.5537581,48.6199727
1,Corn,1995,218.5007496,45.3147187,173.1860309,3.9624848,111.8510087,12.3960734,44.976464
1,Corn,1996,236.0449384,45.437534,190.6074044,3.9849116,115.3649856,8.8911059,62.3664013
1,Corn,1997,232.8507404,48.7934986,184.0572418,4.0195104,117.4346665,11.2589477,51.3441172
1,Corn,1998,245.6945964,46.4713036,199.2232928,4.0577114,119.6727662,12.4428687,63.0499465
1,Corn,1999,247.1290274,45.6325025,201.4965249,4.1413684,122.8699062,12.9342193,61.5510311
1,Corn,2000,245.9414372,46.9056841,199.0357531,4.1930114,125.5834071,14.8200696,54.439265
1,Corn,2001,247.6835854,47.4096029,200.2739825,4.2386254,128.2454276,15.6062305,52.1836989
1,Corn,2002,259.7562148,46.8216616,212.9345532,4.3473866,128.3616983,18.5870908,61.6383775
1,Corn,2003,265.8446272,45.8996711,219.9449561,4.4391082,128.3528809,25.3349722,61.8179949
1,Corn,2004,271.0478402,47.9573637,223.0904765,4.4748014,128.1163703,31.8441976,58.6551072
1,Corn,2005,291.7142804,49.4957965,242.2184839,4.5364756,128.4939572,36.3833411,72.80471
1,Corn,2006,301.7708342,51.7348499,250.0359843,4.5932324,127.1273904,49.1350587,69.1803027
1,Corn,2007,308.3144936,51.6080132,256.7064804,4.597234,126.3724259,61.7276723,64.0091483
1,Corn,2008,314.9782922,53.0333176,261.9449746,4.6157234,122.5419946,86.8052704,47.9819862
1,Corn,2009,324.1425576,50.5460347,273.5965229,4.6369434,120.9277992,98.9346106,49.0971697
1,Corn,2010,312.498099,45.3258185,267.1722805,4.6480612,117.8433273,105.2706934,39.4101986
1,Corn,2011,321.270112,40.7015482,280.5685638,4.6557012,116.4226448,113.1042256,46.3859922
1,Corn,2012,326.8196526,36.9775606,289.842092,4.6522,112.5084131,135.4349399,37.246539
1,Corn,2013,332.631343,32.8843865,299.7469565,4.638,111.421143,139.0849728,44.6028407
1,Corn,2014,336.3950045,29.8413859,306.5536186,4.6235,110.9435743,141.4949305,49.4916138
1,Corn,2015,356.1452803,29.8375224,326.3077579,4.615,111.0121938,146.5160655,64.1644986
1,DDGS and feedcakes,1971,0,0,0,0,0,0,0
1,DDGS and feedcakes,1972,0,0,0,0,0,0,0
1,DDGS and feedcakes,1973,0,0,0,0,0,0,0
1,DDGS and feedcakes,1974,0,0,0,0,0,0,0
1,DDGS and feedcakes,1975,0,0,0,0,0,0,0
1,DDGS and feedcakes,1976,0,0,0,0,0,0,0
1,DDGS and feedcakes,1977,0,0,0,0,0,0,0
1,DDGS and feedcakes,1978,0,0,0,0,0,0,0
1,DDGS and feedcakes,1979,0,0,0,0,0,0,0
1,DDGS and feedcakes,1980,0,0,0,0,0,0,0
1,DDGS and feedcakes,1981,0,0,0,0,0,0,0
1,DDGS and feedcakes,1982,0,0,0,0,0,0,0
1,DDGS and feedcakes,1983,0,0,0,0,0,0,0
1,DDGS and feedcakes,1984,0,0,0,0,0,0,0
1,DDGS and feedcakes,1985,0,0,0,0,0,0,0
1,DDGS and feedcakes,1986,0,0,0,0,0,0,0
1,DDGS and feedcakes,1987,0,0,0,0,0,0,0
1,DDGS and feedcakes,1988,0,0,0,0,0,0,0
1,DDGS and feedcakes,1989,0,0,0,0,0,0,0
1,DDGS and feedcakes,1990,0,0,0,0,0,0,0
1,DDGS and feedcakes,1991,0,0,0,0,0,0,0
1,DDGS and feedcakes,1992,0,0,0,0,0,0,0
1,DDGS and feedcakes,1993,2.7702948,0,2.7702948,0,2.7702948,0,0
1,DDGS and feedcakes,1994,3.1005702,0,3.1005702,0,3.1005702,0,0
1,DDGS and feedcakes,1995,3.3266142,0,3.3266142,0,3.3266142,0,0
1,DDGS and feedcakes,1996,2.38602,0,2.38602,0,2.38602,0,0
1,DDGS and feedcakes,1997,3.0214548,0,3.0214548,0,3.0214548,0,0
1,DDGS and feedcakes,1998,3.3391722,0,3.3391722,0,3.3391722,0,0
1,DDGS and feedcakes,1999,3.4710312,0,3.4710312,0,3.4710312,0,0
1,DDGS and feedcakes,2000,4.0786156,0,4.0786156,0,4.0786156,0,0
1,DDGS and feedcakes,2001,4.28959,0,4.28959,0,4.28959,0,0
1,DDGS and feedcakes,2002,5.2296971,0,5.2296971,0,5.2296971,0,0
1,DDGS and feedcakes,2003,7.1807231,0,7.1807231,0,7.1807231,0,0
1,DDGS and feedcakes,2004,9.0677034,0,9.0677034,0,9.0677034,0,0
1,DDGS and feedcakes,2005,11.194469,0,11.194469,0,11.194469,0,0
1,DDGS and feedcakes,2006,17.1297823,0,17.1297823,0,17.1297823,0,0
1,DDGS and feedcakes,2007,22.2055895,0,22.2055895,0,22.2055895,0,0
1,DDGS and feedcakes,2008,28.2684416,0,28.2684416,0,28.2684416,0,0
1,DDGS and feedcakes,2009,31.5379747,0,31.5379747,0,31.5379747,0,0
1,DDGS and feedcakes,2010,32.3876867,0,32.3876867,0,32.3876867,0,0
1,DDGS and feedcakes,2011,44.1176085,0,44.1176085,0,44.1176085,0,0
1,DDGS and feedcakes,2012,52.3383863,0,52.3383863,0,52.3383863,0,0
1,DDGS and feedcakes,2013,65.4492149,0,65.4492149,0,65.4492149,0,0
1,DDGS and feedcakes,2014,64.7909908,0,64.7909908,0,64.7909908,0,0
1,DDGS and feedcakes,2015,68.4052299,0,68.4052299,0,68.4052299,0,0
1,FiberCrop,1971,6.630744,0.9529924,5.6777516,0.3846868,1.4776841,0,3.8153807
1,FiberCrop,1972,6.778438,1.1405698,5.6378682,0.3611276,1.5625975,0,3.7141431
1,FiberCrop,1973,6.541892,1.2178189,5.3240731,0.3360016,1.6474746,0,3.3405969
1,FiberCrop,1974,6.524988,1.2078621,5.3171259,0.3240416,1.6674017,0,3.3256826
1,FiberCrop,1975,6.57811,1.3227717,5.2553383,0.3034458,1.7636356,0,3.1882569
1,FiberCrop,1976,6.350376,1.3857048,4.9646712,0.283258,1.7877553,0,2.8936579
1,FiberCrop,1977,6.715032,1.4785391,5.2364929,0.2757586,1.7374021,0,3.2233322
1,FiberCrop,1978,7.065192,1.7544532,5.3107388,0.2824558,1.7950753,0,3.2332077
1,FiberCrop,1979,7.698522,1.8865425,5.8119795,0.279991,1.9666194,0,3.5653691
1,FiberCrop,1980,7.451804,1.9767373,5.4750667,0.276839,2.1071301,0,3.0910976
1,FiberCrop,1981,7.101006,1.8680835,5.2329225,0.275526,2.137233,0,2.8201635
1,FiberCrop,1982,6.915086,1.7963777,5.1187083,0.2684262,2.1296842,0,2.7205979
1,FiberCrop,1983,7.162174,1.5412016,5.6209724,0.262632,2.2119183,0,3.1464221
1,FiberCrop,1984,6.433636,1.3566439,5.0769921,0.2678492,2.1553831,0,2.6537598
1,FiberCrop,1985,6.74154,1.2408069,5.5007331,0.2719732,2.1436946,0,3.0850654
1,FiberCrop,1986,7.61584,1.2581647,6.3576753,0.2869172,2.3803143,0,3.6904438
1,FiberCrop,1987,7.49594,1.2851724,6.2107676,0.3189304,2.6039732,0,3.287864
1,FiberCrop,1988,7.71124,1.401018,6.310222,0.3366366,2.6013383,0,3.3722471
1,FiberCrop,1989,8.62144,1.5852667,7.0361733,0.3447674,2.8902421,0,3.8011639
1,FiberCrop,1990,8.7685,1.6867403,7.0817597,0.3532374,3.0085683,0,3.719954
1,FiberCrop,1991,8.8509,1.7310564,7.1198436,0.3394462,3.0168871,0,3.7635103
1,FiberCrop,1992,9.7071,1.8169231,7.8901769,0.3083644,3.1142487,0,4.4675638
1,FiberCrop,1993,9.9712,1.9412267,8.0299733,0.2837214,3.3081653,0,4.4380866
1,FiberCrop,1994,10.0684,1.9354359,8.1329641,0.264878,3.3224853,0,4.5456009
1,FiberCrop,1995,10.30814,1.9800866,8.3280534,0.2545096,3.4042637,0,4.6692801
1,FiberCrop,1996,10.03434,2.0095356,8.0248044,0.2353434,3.4971375,0,4.2923234
1,FiberCrop,1997,9.69014,1.7002933,7.9898467,0.2297104,3.5184808,0,4.2416555
1,FiberCrop,1998,9.584266,1.5230197,8.0612463,0.229504,3.4809123,0,4.35083
1,FiberCrop,1999,9.699666,1.5910536,8.1086124,0.2185106,3.6659902,0,4.2241117
1,FiberCrop,2000,9.49466,1.6429245,7.8517355,0.20949,3.57017,0,4.0720755
1,FiberCrop,2001,9.91938,1.8791284,8.0402516,0.2127786,3.6299377,0,4.1975353
1,FiberCrop,2002,10.53566,2.3999337,8.1357263,0.2093684,3.790703,0,4.1356548
1,FiberCrop,2003,11.194774,2.826615,8.368159,0.2123258,3.909139,0,4.2466942
1,FiberCrop,2004,11.289494,3.2472632,8.0422308,0.2312142,3.919561,0,3.8914555
1,FiberCrop,2005,11.44996,3.5457311,7.9042289,0.240382,4.2386778,0,3.4251692
1,FiberCrop,2006,10.784114,3.7452292,7.0388848,0.2452704,4.3787365,0,2.4148779
1,FiberCrop,2007,9.559684,3.6005035,5.9591805,0.2569942,4.399052,0,1.3031343
1,FiberCrop,2008,8.879204,3.5052128,5.3739912,0.2570822,4.0855147,0,1.0313943
1,FiberCrop,2009,8.186422,3.2314621,4.9549599,0.255415,3.7943911,0,0.9051537
1,FiberCrop,2010,8.210668,3.0379071,5.1727609,0.2554014,3.5431165,0,1.374243
1,FiberCrop,2011,8.3975548,2.8462952,5.5512596,0.2602124,3.0952376,0,2.1958096
1,FiberCrop,2012,9.0724328,2.8887227,6.1837101,0.2576,2.6010316000000002,0,3.3250785
1,FiberCrop,2013,8.8542344,2.8013151,6.0529193,0.2586,2.4591514,0,3.3351679
1,FiberCrop,2014,9.0201205,2.7943491,6.2257714,0.25925,2.370492,0,3.5960294
1,FiberCrop,2015,8.600084,2.8032848,5.7967992,0.259,2.1782631,0,3.359536
1,FodderGrass,1971,47.01678,0,47.01678,0,47.01678,0,0
1,FodderGrass,1972,47.35662,0,47.35662,0,47.35662,0,0
1,FodderGrass,1973,47.86794,0,47.86794,0,47.86794,0,0
1,FodderGrass,1974,47.56282,0,47.56282,0,47.56282,0,0
1,FodderGrass,1975,47.75472,0,47.75472,0,47.75472,0,0
1,FodderGrass,1976,47.95634,0,47.95634,0,47.95634,0,0
1,FodderGrass,1977,49.25928,0,49.25928,0,49.25928,0,0
1,FodderGrass,1978,48.6357,0,48.6357,0,48.6357,0,0
1,FodderGrass,1979,50.20674,0,50.20674,0,50.20674,0,0
1,FodderGrass,1980,51.92306,0,51.92306,0,51.92306,0,0
1,FodderGrass,1981,52.2787,0,52.2787,0,52.2787,0,0
1,FodderGrass,1982,52.50378,0,52.50378,0,52.50378,0,0
1,FodderGrass,1983,78.79696,0,78.79696,0,78.79696,0,0
1,FodderGrass,1984,103.15212,0,103.15212,0,103.15212,0,0
1,FodderGrass,1985,131.5396,0,131.5396,0,131.5396,0,0
1,FodderGrass,1986,155.5206,0,155.5206,0,155.5206,0,0
1,FodderGrass,1987,177.433,0,177.433,0,177.433,0,0
1,FodderGrass,1988,168.147,0,168.147,0,168.147,0,0
1,FodderGrass,1989,164.839,0,164.839,0,164.839,0,0
1,FodderGrass,1990,152.614,0,152.614,0,152.614,0,0
1,FodderGrass,1991,150.863,0,150.863,0,150.863,0,0
1,FodderGrass,1992,140.945,0,140.945,0,140.945,0,0
1,FodderGrass,1993,131.685,0,131.685,0,131.685,0,0
1,FodderGrass,1994,123.685,0,123.685,0,123.685,0,0
1,FodderGrass,1995,114.121,0,114.121,0,114.121,0,0
1,FodderGrass,1996,101.08,0,101.08,0,101.08,0,0
1,FodderGrass,1997,99.52,0,99.52,0,99.52,0,0
1,FodderGrass,1998,106.56,0,106.56,0,106.56,0,0
1,FodderGrass,1999,109.9,0,109.9,0,109.9,0,0
1,FodderGrass,2000,128.46,0,128.46,0,128.46,0,0
1,FodderGrass,2001,147.06,0,147.06,0,147.06,0,0
1,FodderGrass,2002,165.26,0,165.26,0,165.26,0,0
1,FodderGrass,2003,181.56,0,181.56,0,181.56,0,0
1,FodderGrass,2004,197.9,0,197.9,0,197.9,0,0
1,FodderGrass,2005,205.98,0,205.98,0,205.98,0,0
1,FodderGrass,2006,208.76,0,208.76,0,208.76,0,0
1,FodderGrass,2007,208.6608,0,208.6608,0,208.6608,0,0
1,FodderGrass,2008,210.5408,0,210.5408,0,210.5408,0,0
1,FodderGrass,2009,202.1924,0,202.1924,0,202.1924,0,0
1,FodderGrass,2010,192.964,0,192.964,0,192.964,0,0
1,FodderGrass,2011,186.8356,0,186.8356,0,186.8356,0,0
1,FodderGrass,2012,182.3864,0,182.3864,0,182.3864,0,0
1,FodderGrass,2013,175.258,0,175.258,0,175.258,0,0
1,FodderGrass,2014,175.258,0,175.258,0,175.258,0,0
1,FodderGrass,2015,175.258,0,175.258,0,175.258,0,0
1,FodderHerb,1971,121.494684,23.8639616,97.6307224,0,82.3449487,0,15.2857737
1,FodderHerb,1972,124.031877,24.2203682,99.8115088,0,83.6314653,0,16.1800436
1,FodderHerb,1973,128.194694,26.1706295,102.0240645,0,84.9829751,0,17.0410894
1,FodderHerb,1974,128.871838,24.7165704,104.1552676,0,87.3142828,0,16.8409847
1,FodderHerb,1975,130.375019,23.1560624,107.2189566,0,89.2626536,0,17.956303
1,FodderHerb,1976,131.171204,22.1511767,109.0200273,0,91.4628609,0,17.5571664
1,FodderHerb,1977,131.958932,22.2531238,109.7058082,0,91.3917728,0,18.3140354
1,FodderHerb,1978,131.207766,21.0956056,110.1121604,0,91.3344969,0,18.7776634
1,FodderHerb,1979,132.098517,21.9776185,110.1208985,0,90.5211077,0,19.5997907
1,FodderHerb,1980,132.125987,22.5516788,109.5743082,0,89.9096553,0,19.664653
1,FodderHerb,1981,127.700117,22.0435359,105.6565811,0,87.8958018,0,17.7607793
1,FodderHerb,1982,125.483109,21.4907884,103.9923206,0,87.0483873,0,16.9439333
1,FodderHerb,1983,137.690973,25.8570077,111.8339653,0,86.1093339,0,25.7246314
1,FodderHerb,1984,147.265474,28.764363,118.501111,0,84.9420241,0,33.5590869
1,FodderHerb,1985,153.748246,30.8621715,122.8860745,0,83.4644145,0,39.42166
1,FodderHerb,1986,160.547206,33.4007073,127.1464987,0,81.6902388,0,45.4562598
1,FodderHerb,1987,168.184836,37.528897,130.655939,0,79.7170246,0,50.9389144
1,FodderHerb,1988,164.28117,40.5301513,123.7510187,0,77.4741012,0,46.2769175
1,FodderHerb,1989,160.07425,44.5065179,115.5677321,0,75.2364412,0,40.3312909
1,FodderHerb,1990,159.37995,51.2801949,108.0997551,0,73.5965301,0,34.503225
1,FodderHerb,1991,163.34594,61.2415638,102.1043762,0,73.4647672,0,28.6396091
1,FodderHerb,1992,164.27031,70.528899,93.741411,0,74.1644,0,19.577011
1,FodderHerb,1993,162.93211,78.8700322,84.0620778,0,75.2687657,0,8.7933121
1,FodderHerb,1994,164.24871,87.95704,76.29167,0,76.29167,0,0
1,FodderHerb,1995,165.25481,88.187497,77.067313,0,77.067313,0,0
1,FodderHerb,1996,167.08276,88.9839156,78.0988444,0,78.0988444,0,0
1,FodderHerb,1997,170.97721,92.0398853,78.9373247,0,78.9373247,0,0
1,FodderHerb,1998,177.891864,98.2743315,79.6175325,0,79.6175325,0,0
1,FodderHerb,1999,181.97865,102.0109996,79.9676504,0,79.9676504,0,0
1,FodderHerb,2000,185.853058,105.1188106,80.7342474,0,80.7342474,0,0
1,FodderHerb,2001,187.852962,106.8683123,80.9846497,0,80.9846497,0,0
1,FodderHerb,2002,188.483156,108.2197754,80.2633806,0,80.2633806,0,0
1,FodderHerb,2003,186.547344,106.9791688,79.5681752,0,79.5681752,0,0
1,FodderHerb,2004,185.104718,105.3821353,79.7225827,0,79.7225827,0,0
1,FodderHerb,2005,184.466988,104.7940533,79.6729347,0,79.6729347,0,0
1,FodderHerb,2006,185.796078,105.0641643,80.7319137,0,80.7319137,0,0
1,FodderHerb,2007,185.371082,103.42355,81.947532,0,81.947532,0,0
1,FodderHerb,2008,184.349652,101.2407385,83.1089135,0,83.1089135,0,0
1,FodderHerb,2009,183.618384,99.9346264,83.6837576,0,83.6837576,0,0
1,FodderHerb,2010,182.362198,98.3089518,84.0532462,0,84.0532462,0,0
1,FodderHerb,2011,179.533296,95.5085518,84.0247442,0,84.0247442,0,0
1,FodderHerb,2012,178.12943,93.8114389,84.3179911,0,84.3179911,0,0
1,FodderHerb,2013,177.48646,93.0713883,84.4150717,0,84.4150717,0,0
1,FodderHerb,2014,177.48646,93.0141491,84.4723109,0,84.4723109,0,0
1,FodderHerb,2015,177.48646,93.041308,84.445152,0,84.445152,0,0
1,MiscCrop,1971,42.6340034,-2.8663854,45.5003888,42.9118046,0.0885068,0,2.5000774
1,MiscCrop,1972,43.6410778,-2.901909,46.5429868,43.8151792,0.0905202,0,2.6372874
1,MiscCrop,1973,45.2509648,-2.8180589,48.0690237,45.2188938,0.0893412,0,2.7607887
1,MiscCrop,1974,46.2672648,-2.6160357,48.8833005,45.951718,0.0914736,0,2.8401089
1,MiscCrop,1975,47.9928724,-2.4843586,50.477231,47.398448,0.0965777,0,2.9822053
1,MiscCrop,1976,48.97123,-2.6476731,51.6189031,48.3826162,0.1003645,0,3.1359224
1,MiscCrop,1977,49.7821768,-2.9919915,52.7741683,49.5829724,0.0985751,0,3.0926208
1,MiscCrop,1978,50.7118762,-2.9550588,53.666935,50.2406884,0.1009176,0,3.325329
1,MiscCrop,1979,51.2480136,-3.2487505,54.4967641,50.9890622,0.1018905,0,3.4058115
1,MiscCrop,1980,51.5675512,-3.8731487000000002,55.4406999,51.6358826,0.1004554,0,3.7043619
1,MiscCrop,1981,51.6534102,-4.3882823,56.0416925,52.3860454,0.1035307,0,3.5521164
1,MiscCrop,1982,51.4508614,-5.7511744,57.2020358,53.51427,0.1068313,0,3.5809345
1,MiscCrop,1983,50.7418184,-7.4377885,58.1796069,54.4972392,0.1078959,0,3.5744718
1,MiscCrop,1984,50.2371986,-9.3951298,59.6323284,56.1149062,0.1080258,0,3.4093964
1,MiscCrop,1985,50.5399128,-10.8073183,61.3472311,58.0918678,0.1092285,0,3.1461348
1,MiscCrop,1986,51.0696198,-11.3513131,62.4209329,59.141915,0.1115633,0,3.1674547
1,MiscCrop,1987,52.4384524,-11.0364309,63.4748833,60.2010094,0.1161567,0,3.1577172
1,MiscCrop,1988,53.5987044,-11.2402967,64.8390011,61.575232,0.1169123,0,3.1468569
1,MiscCrop,1989,54.9802184,-10.1378089,65.1180273,61.7957542,0.11779390000000001,0,3.2044792
1,MiscCrop,1990,55.825487,-8.9258052,64.7512922,61.4474318,0.1230882,0,3.1807722
1,MiscCrop,1991,57.3038014,-8.7292185,66.0330199,62.4652974,0.1261809,0,3.4415416
1,MiscCrop,1992,58.7745146,-8.4386536,67.2131682,63.6983198,0.1267348,0,3.3881136
1,MiscCrop,1993,60.3845224,-7.4356121,67.8201345,64.2476372,0.1352095,0,3.4372878
1,MiscCrop,1994,61.854374,-7.5031307,69.3575047,65.753606,0.144945,0,3.4589537
1,MiscCrop,1995,63.7864882,-7.8301792,71.6166674,67.5927842,0.1507666,0,3.8731166
1,MiscCrop,1996,64.626056,-8.0540792,72.6801352,68.7199464,0.1560186,0,3.8041702
1,MiscCrop,1997,65.0527748,-8.6978735,73.7506483,69.5641846,0.1680171,0,4.0184465
1,MiscCrop,1998,66.5670646,-9.6814308,76.2484954,71.8581742,0.1777923,0,4.2125289
1,MiscCrop,1999,67.0163358,-10.0836205,77.0999563,72.7545254,0.1928217,0,4.1526092
1,MiscCrop,2000,67.2098982,-10.4612286,77.6711268,73.5302458,0.2059338,0,3.9349472
1,MiscCrop,2001,67.2794726,-11.1329884,78.412461,74.5679328,0.2134141,0,3.6311141
1,MiscCrop,2002,67.8037524,-11.4433126,79.247065,75.546331,0.2118301,0,3.4889039
1,MiscCrop,2003,66.2746102,-12.1722494,78.4468596,74.8686526,0.2078441,0,3.3703628
1,MiscCrop,2004,65.7117404,-13.3448556,79.056596,75.5064432,0.210797,0,3.3393558
1,MiscCrop,2005,64.7633544,-14.8545718,79.6179262,76.1804404,0.2127792,0,3.2247066
1,MiscCrop,2006,64.5142178,-15.537808,80.0520258,76.4394014,0.2227672,0,3.3898572
1,MiscCrop,2007,63.7079752,-16.1546738,79.862649,76.1558146,0.2495217,0,3.4573127
1,MiscCrop,2008,63.687139,-16.3841712,80.0713102,76.2654686,0.2615382,0,3.5443034
1,MiscCrop,2009,63.4328782,-15.9273557,79.3602339,75.6737944,0.2663936,0,3.4200458
1,MiscCrop,2010,63.8340164,-15.3923083,79.2263247,75.214891,0.2820501,0,3.7293836
1,MiscCrop,2011,63.9795422,-15.1815852,79.1611274,75.0348622,0.2984132,0,3.8278521
1,MiscCrop,2012,64.030027,-15.0185086,79.0485356,74.7716,0.2924156,0,3.98452
1,MiscCrop,2013,63.9658624,-14.8002991,78.7661615,74.9048,0.3003931,0,3.5609685
1,MiscCrop,2014,64.6195245,-15.0230475,79.642572,75.4925,0.308327,0,3.841745
1,MiscCrop,2015,64.2511883,-15.0292515,79.2804398,75.498,0.3112961,0,3.4711437
1,OilCrop,1971,36.4851442,16.7117152,19.773429,3.6650906,10.1679022,0,5.9404362
1,OilCrop,1972,36.9654984,18.2120503,18.7534481,3.7655182,11.1136674,0,3.8742625
1,OilCrop,1973,39.3617132,18.4090663,20.9526469,3.8578496,11.09574,0,5.9990573
1,OilCrop,1974,40.0110858,19.1646733,20.8464125,4.0710424,11.8025017,0,4.9728684
1,OilCrop,1975,42.943772,20.1424393,22.8013327,4.1747334,12.3641696,0,6.2624297
1,OilCrop,1976,44.9973058,22.2087259,22.7885799,4.416392,13.1490699,0,5.2231179
1,OilCrop,1977,51.3082218,24.3070186,27.0012032,4.6361882,13.0053472,0,9.3596679
1,OilCrop,1978,52.7075472,27.2421214,25.4654258,4.7025486,14.0982339,0,6.6646433
1,OilCrop,1979,56.912936,29.1890909,27.7238451,4.8712948,14.1093146,0,8.7432357
1,OilCrop,1980,59.3955272,31.745664,27.6498632,5.1100062,14.2222865,0,8.3175706
1,OilCrop,1981,57.9549754,32.328623,25.6263524,5.242532,15.1012151,0,5.2826053
1,OilCrop,1982,55.4644938,31.6274416,23.8370522,5.358216,15.2638742,0,3.214962
1,OilCrop,1983,57.2237518,29.9931033,27.2306485,5.7328888,15.0576869,0,6.4400727
1,OilCrop,1984,56.7651584,29.5730945,27.1920639,5.7755344,14.9063183,0,6.5102111
1,OilCrop,1985,55.1400532,28.5836911,26.5563621,5.8699764,15.4086591,0,5.2777266
1,OilCrop,1986,54.5954752,27.3977626,27.1977126,6.053571,15.9806931,0,5.1634485
1,OilCrop,1987,54.7106738,26.2068344,28.5038394,6.1481442,16.6434968,0,5.7121984
1,OilCrop,1988,53.6320398,25.6288418,28.003198,6.1239206,17.082554,0,4.7967234
1,OilCrop,1989,54.0433704,24.4669271,29.5764433,6.3715996,18.0149332,0,5.1899104
1,OilCrop,1990,55.4907374,23.8416382,31.6490992,6.5210588,18.616973,0,6.5110674
1,OilCrop,1991,57.3086906,23.4184117,33.8902789,6.5654296,19.0280578,0,8.2967914
1,OilCrop,1992,60.869202,23.5695475,37.2996545,6.8399666,19.70267,0,10.7570179
1,OilCrop,1993,62.400772,24.9517804,37.4489916,7.0063304,21.1373366,0,9.3053246
1,OilCrop,1994,64.4595332,26.2622815,38.1972517,7.0324842,22.0470497,0,9.1177178
1,OilCrop,1995,67.2653702,27.211807,40.0535632,7.2017874,23.0583333,0,9.7934426
1,OilCrop,1996,72.428767,27.9328011,44.4959659,7.4512818,24.1810549,0,12.8636292
1,OilCrop,1997,73.217781,29.3172101,43.9005709,7.5815232,25.537479,0,10.7815687
1,OilCrop,1998,76.498579,30.2481189,46.2504601,7.9064896,25.8585912,0,12.4853793
1,OilCrop,1999,79.487458,31.4517416,48.0357164,8.1640536,26.9749876,0,12.8966752
1,OilCrop,2000,79.8170024,31.9936244,47.823378,8.4036304,28.2266635,0.1292002,11.0638839
1,OilCrop,2001,78.0402246,33.5471237,44.4931009,8.5822318,28.6559743,0.1292002,7.1256947
1,OilCrop,2002,80.4213502,33.7005387,46.7208115,8.739603,29.4019797,0.3076195,8.2716092
1,OilCrop,2003,82.3127538,33.1513378,49.161416,8.6929618,29.8304269,0.4860389,10.1519885
1,OilCrop,2004,83.7076546,32.6293697,51.0782849,8.7128906,31.059275,0.6644582,10.6416611
1,OilCrop,2005,83.3067344,33.1127577,50.1939767,8.6943082,30.8318694,1.8211077,8.8466914
1,OilCrop,2006,86.2214132,34.0938117,52.1276015,8.7154818,29.5428958,5.0203509,8.8488729
1,OilCrop,2007,87.5267602,37.6641818,49.8625784,8.8068852,28.1518913,7.1798400000000004,5.7239618
1,OilCrop,2008,88.8033026,41.6709821,47.1323205,9.1344012,28.7359594,6.3308101,2.9311498
1,OilCrop,2009,88.0194028,42.7425867,45.2768161,9.5055732,28.73724,6.3492673,0.6847357
1,OilCrop,2010,90.355664,44.8931351,45.4625289,9.8834842,30.3125982,5.2664465,0
1,OilCrop,2011,92.3330476,43.63962,48.6934276,10.174973,20.9964457,17.522009,0
1,OilCrop,2012,95.57973,46.4582564,49.1214736,10.404732,18.3584804,20.3582611,0
1,OilCrop,2013,99.089704,45.9153927,53.1743113,10.464532,6.9090173,35.800762,0
1,OilCrop,2014,102.1961275,49.6040875,52.59204,10.486632,7.9657915,34.1396165,-0
1,OilCrop,2015,106.738906,49.9212235,56.8176825,10.476132,5.7512353,37.0250878,3.5652274
